level,id,parent_id,object_id,object_type,object_key,query_status,query_time,query_type,snippet.topLevelComment.snippet.textOriginal,snippet.topLevelComment.snippet.likeCount,snippet.totalReplyCount
1,1156,1,UgwHPvr2ENZzQwPcjRV4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.305616,YouTube:/commentThreads,그래~ 졌지만 잘싸웠다~ 이런게 잼나는 축구지~~ 전반 3골실점은 자신감만 회복하면 어느팀이든 박살낼수있다 가자 토트넘!!!,1,0
1,1157,1,UgyHamS-r34gjpXe4vd4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.305616,YouTube:/commentThreads,Son's first touch was good!,31,0
1,1158,1,UgzwhIP_IynAczMjjjR4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.305616,YouTube:/commentThreads,손흥민과 케인을 따른곳으로 보내줘  부탁할게…,1,0
1,1159,1,UgxHfL-wQZuKlmxEXKd4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.305616,YouTube:/commentThreads,Why lucas positioned in the right fullback at the end ? That's fucking nonsense 😂   Spurs is going to crazy now Need to change all players except Kane & Son 😂,0,0
1,1160,1,UgzPCkV1p6iRcZpKf2x4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.305616,YouTube:/commentThreads,"I’m so tired of this team, we concede 3(!) goals in 15 minutes?? I get that the confidence right now as individuals isn’t at the top but cmon man not even the team fighting relegation does that. But obviously happy with the players in the second half and coming back from 3-0 to 3-3 at anfield is incredible. But how is it even possible to give away a goal at 90+5😭 mason is doing amazing imo we are dropping points because of individual mistakes and errors, keep playing like we do in attack just for god sake do something about the defence it’s absolutely shocking that we’ve conceded 12 goals in 3 games",0,0
1,1161,1,UgxME1358ew7nWH3eTd4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.305616,YouTube:/commentThreads,Eric dier outtttttttt,0,0
1,1162,1,UgwijIGZyqZLZWonMbJ4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.305616,YouTube:/commentThreads,Waky waky😂😂😂😂😂,0,0
1,1163,1,Ugzc6dXgYuSdKDZnNCl4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.305616,YouTube:/commentThreads,히샬리송 동점골 지렸다 세레모니로 두 번 지렸다 👍,1,0
1,1164,1,UgzxSnB_9DS6j4Im2CV4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.305616,YouTube:/commentThreads,토트넘 경기는 전반전 안보고 시작하는게 정신건강에 좋음.,0,0
1,1165,1,UgyPArT_UItjJGg42WZ4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.305616,YouTube:/commentThreads,애잔하다,0,0
1,1166,1,Ugw1OVuqIj73t4qfyEd4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.305616,YouTube:/commentThreads,attackers vs defenders team,0,0
1,1167,1,Ugz3Dkm16BLm4QFBN-t4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.305616,YouTube:/commentThreads,왜 새벽 늦게 잠안자고 스트레스를 받는거지?ㅋㅋㅋ,0,0
1,1168,1,UgzMFqQoAPdoh53tg0B4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.305616,YouTube:/commentThreads,"Dier is trash, not a level for Spurs, I do not understand how he could play for England national team 😂",1,0
1,1169,1,UgzrNe46ADeu2bOK5LB4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.305616,YouTube:/commentThreads,Tottenham need a defender like Harry maguire to lead these defenders.,0,0
1,1170,1,UgxF_hj7nIIUPAzdwD94AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.305616,YouTube:/commentThreads,I’m so ready for Kane to be the next Sol Campbell,0,0
1,1171,1,UgzQ-vplysJJnh7Hkv94AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.305616,YouTube:/commentThreads,"Tottenham need a creative midfielder and a quick defender. But Tottenham will be bringing in strange players this summer. In conclusion, Tottenham can't play in the Champions League anymore . To win the trophy, Creative midfielders and quick defenders are essential. Tottenham are not bad at attacking now, but there is no player to give the ball to the striker. Only when there is a player with fast feet can he cover even if he raises the offense and defense line",1,0
1,1172,1,Ugzw-hrEqqwci7C6vVN4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.305616,YouTube:/commentThreads,90+3 : topless + chicken dance  90+4 : what? 😢😭  The real FLOP transfer this season  😂🤣,0,0
1,1173,1,UgxB6mYCb9PdyPtMOCp4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.305616,YouTube:/commentThreads,that horrible 15 minutes defense . . .,0,0
1,1174,1,Ugw2P-Y0V2xv16vTV194AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.305616,YouTube:/commentThreads,"Don't expect, Just enjoy, I'm a big pan of Tottenham. The game is really fun and interesting.",0,0
1,1175,1,UgyoTHq4jdQY0pnztrp4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.305616,YouTube:/commentThreads,Sonny must escape the chicken coop,1,0
1,1176,1,UgzIIMXqptC5WbjalSx4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.305616,YouTube:/commentThreads,토트넘의 오른쪽 윙백자리는 저주 받은거같다 몇년째 누가 와도 주요 실점루트가 되는듯,0,0
1,1177,1,UgwYNCEK9FPUBIkjdaJ4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.305616,YouTube:/commentThreads,Comentator ny kok lemas ya..hahaha,0,0
1,1178,1,UgwyCm9xRGUSsNOxYxl4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.305616,YouTube:/commentThreads,Eric dier=basic problem,1,0
1,1179,1,UgwLWF54UNF83Cs7iKp4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.305616,YouTube:/commentThreads,Outstanding scoring offense and defense that gives more runs make great strikers miserable. It's a shame that KANE and SON are getting older every year.,102,0
1,1180,1,UgxuwMk1rmt0OCtP6_h4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.305616,YouTube:/commentThreads,tottenham  who number 27?,0,0
1,1181,1,UgwtrXy62RWNUjcyVzd4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.305616,YouTube:/commentThreads,어글리코리안들 남탓하지말고 비난하지마라 손이 못할때 까이면 발작할거면서 니가 두골 골대 안맞추고 넣었으면 이겼어 무슨 다이어탓을해,1,2
1,1182,1,UgxxhzIpkNAHncOplVx4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.305616,YouTube:/commentThreads,Lucas😅,1,0
1,1183,1,UgzHg36JLLLLG5nTsDB4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.305616,YouTube:/commentThreads,mason is getting things right offensively but the defense just isn’t there….,0,1
1,1184,1,Ugzs2i7rqW-hK0ebPut4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.305616,YouTube:/commentThreads,다이어가 골먹히면 손흥민선수가 골을 넣어야하는 이상한 축구팀,2,0
1,1185,1,Ugwv6BBu_j5l7W7ZAjp4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.305616,YouTube:/commentThreads,What an exciting match! Wow.,4,0
1,1186,1,UgwWytMzbt_s58n_zDN4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.305616,YouTube:/commentThreads,😂😂😂😂 Dier 😂😂😂😂 all i gotta say,0,0
1,1187,1,UgyBCujn3oIVm3snRIV4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.305616,YouTube:/commentThreads,Tottenham need Kim,0,0
1,1188,1,UgzYZhTGYHU8NCDtet54AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.305616,YouTube:/commentThreads,"With Emerson Royal, we can't attack. Without him we can't defend😢",0,0
1,1189,1,Ugxnvmkk6b4z4LElU9N4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.305616,YouTube:/commentThreads,"Hey watch out. Once Spurs realises that the match starts when the whistle blows, and not 15 minutes after, they are going to be the team to beat.",0,0
1,1190,1,UgwfLiAsbufMuKkmG5t4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.305616,YouTube:/commentThreads,수비진짜 답이없네.ㅋㅋㅋ 손흥민이랑 케인 같이 제발 더좋은팀으로가길....아까워,2,0
1,1191,1,UgxK-3xqpgyoVRsKJJt4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.305616,YouTube:/commentThreads,spurs defence looser.......... Horrible.,1,0
1,1192,1,UyxX6z00lQM,offcut,,fetched (200),2023-10-16 14:24:44.305616,YouTube:/commentThreads,,,
1,1193,1,Ugzh4iXC0ZjPCuPpCl94AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.600172,YouTube:/commentThreads,Unlucky Tottenham,0,0
1,1194,1,UgzgAhxJIH6Ak8Xu4nh4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.600172,YouTube:/commentThreads,eric dier is k-league level,0,0
1,1195,1,Ugx2JU8N8KOiZuCuzwl4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.600172,YouTube:/commentThreads,sex,0,0
1,1196,1,UgwmBj0-kzngGOkNSBF4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.600172,YouTube:/commentThreads,Dier out,0,0
1,1197,1,UgyNldhSSJjyiTWv5Dt4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.600172,YouTube:/commentThreads,"I let go of my hopes for victory. If AMF and CB transfer next season, there is still hope for Tottenham.",0,0
1,1198,1,Ugw_Xa3nxrQQP2tST6t4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.600172,YouTube:/commentThreads,수비수 리빌딩 좀 해라 못봐주겠내 진심 ㅋㅋㅋ  매번 후반에 가서 각성해서 공격수들이 골넣어주고,0,0
1,1199,1,UgxVdRew5ryVXi8Sl194AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.600172,YouTube:/commentThreads,I think Koreans are disgusting.,0,3
1,1200,1,UgyFGU-9bRPiQ-EntzZ4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.600172,YouTube:/commentThreads,Dyer has a video of the chairman.,0,0
1,1201,1,UgylleIW8Fs2PM2pKp54AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.600172,YouTube:/commentThreads,"Tottenham Hotspur absolutely need to recruit ""Kim min jae"", ""Lee kang in"" !!!!!!!!  ""Kim min jae"", ""Lee kang in""  ""Kim min jae"", ""Lee kang in""  ""Kim min jae"", ""Lee kang in""  ""Kim min jae"", ""Lee kang in""  ""Kim min jae"", ""Lee kang in""  ""Kim min jae"", ""Lee kang in""  ""Kim min jae"", ""Lee kang in""  ""Kim min jae"", ""Lee kang in""  ""Kim min jae"", ""Lee kang in""  ""Kim min jae"", ""Lee kang in""  ""Kim min jae"", ""Lee kang in"" ""Kim min jae"", ""Lee kang in"" ""Kim min jae"", ""Lee kang in"" ""Kim min jae"", ""Lee kang in"" ""Kim min jae"", ""Lee kang in"" ""Kim min jae"", ""Lee kang in"" ""Kim min jae"", ""Lee kang in"" ""Kim min jae"", ""Lee kang in"" ""Kim min jae"", ""Lee kang in"" ""Kim min jae"", ""Lee kang in"" ""Kim min jae"", ""Lee kang in"" ""Kim min jae"", ""Lee kang in"" ""Kim min jae"", ""Lee kang in""",0,0
1,1202,1,Ugy7J4WvLqkRrmYmL4p4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.600172,YouTube:/commentThreads,World class attacker.... but defense.....,2,0
1,1203,1,Ugz-IOujBCAgy7DHhGJ4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.600172,YouTube:/commentThreads,Let me say again Dier got the strength but no brain... He is the real Maguire.. how cn a professional be so bad at defending i mean like they practice alot eat healthy stays fit n is guided by managers all day... Dier is the kind of player u cnt teach cos he got no brain to store it,0,0
1,1204,1,UgwCsC2BWkq0o1mFk7t4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.600172,YouTube:/commentThreads,히샬리송 옷벗어서 졌다,0,1
1,1205,1,UgxoPoALoCb_teY3Rvx4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.600172,YouTube:/commentThreads,Lucas.. heart breaking😭,0,0
1,1206,1,Ugxtc8pT1J-488RpmeJ4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.600172,YouTube:/commentThreads,Moura  fuxxing out all your fault,1,0
1,1207,1,Ugxl8lwzoRyVQsg6odl4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.600172,YouTube:/commentThreads,로메로 처럼 적극적이면 페널티킥을 내주고 다이어처럼 소극적이면 경기에진다,0,0
1,1208,1,UgxAZwPHTV_KjtKLvhB4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.600172,YouTube:/commentThreads,Richarlison scored and assisted within minutes,0,0
1,1209,1,Ugx4dJnLPokI5W49yXB4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.600172,YouTube:/commentThreads,"""ultimate sucker punch""",0,0
1,1210,1,UgwjYn9uuawkRoBOQOd4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.600172,YouTube:/commentThreads,I woudnt say....our defenders are terrible... its just... team balance is way way off... need to rebuild the team asap,0,0
1,1211,1,UgyexsFVYD_LXhqyvEZ4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.600172,YouTube:/commentThreads,Moura 2 games strike. Blunder. Its time for goodbye,0,0
1,1212,1,UgwrbmuGNUdBwgkFCft4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.600172,YouTube:/commentThreads,"If another team had Kane and Son, they would have won the championship a long time ago.  And Congratulations. Son!! You have become a legend by scoring 10 or more goals for 7 consecutive seasons, the 10th player to do so in the history of the Premier League. It is amazing.",127,7
1,1213,1,UgwN2OopQVM_VF7R3el4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.600172,YouTube:/commentThreads,수비샥2들 돈주는것도 아깝네,0,0
1,1214,1,UgwS2XdN57WlOMnrjkx4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.600172,YouTube:/commentThreads,포스터도 별론데...,0,0
1,1215,1,Ugx8fl1jvQ1Sq5h4s6t4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.600172,YouTube:/commentThreads,"Can't wait until the Spurs buy Lord Maguire, then every match will be like this😂",0,0
1,1216,1,UgwuqLiN_fW7UnKEcOB4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.600172,YouTube:/commentThreads,That all time muppet Richarlison's shirtless chicken dance to REAL LIFE INSTANT KARMA WITHIN 44 SECONDS will be forever etched in football memory 👻  ..,0,0
1,1217,1,UgwoCepf4PUZapKqyKR4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.600172,YouTube:/commentThreads,555555555555555555555555,0,0
1,1218,1,UgwSeauDpFg-Wv9Ht-d4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.600172,YouTube:/commentThreads,Please let me not watch Dier....,0,0
1,1219,1,UgzOsKzdCNlVIBSs3P54AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.600172,YouTube:/commentThreads,"I think this is one of electricfly match in this season 50-90+ minute unbeliveble fighting spirit both team. What a match, this is why EPL became no 1 league in the world, and thats why people pay for that match",0,0
1,1220,1,UgzDsowIUImKbFjwnn94AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.600172,YouTube:/commentThreads,fucking moura he ruined a game,0,0
1,1221,1,UgwrniUhFNsPySe9Ml54AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.600172,YouTube:/commentThreads,❤❤❤❤❤❤,0,0
1,1222,1,UgwV-cWO9-xvSw9zRJF4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.600172,YouTube:/commentThreads,"My heart is so heavy.  I’m so depressed. I can’t eat, sleep or go to work. I’m in a state of nirvana.",0,0
1,1223,1,Ugx0X_ssGvmG-Bh2TJ54AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.600172,YouTube:/commentThreads,"Why Totenham  try to attack only from D Box, defence are seem helpless even outside D Box, recent matches seems they were nervous. Counter attacked were not being touhgt? I guessed. If continues, definitely down from single digit. Fan of Toten.... Home 2:15",0,0
1,1224,1,UgzZr1fvmh1iuIh5v5d4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.600172,YouTube:/commentThreads,모우라가 패스 실수했을 때 조타가 옆에 있는데도 다이어가 따라가지를 못하네  순발력도 스피드도 없는 다이어를 계속 기용하는 한 계속 이런 참사가 반복될 듯합니다,1,0
1,1225,1,Ugz48nB_1a3Kj30px0Z4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.600172,YouTube:/commentThreads,Tottenham need Kimminjae and Leekangin 🔥,1,0
1,1226,1,UgxIIeAu91DLUEUJWWJ4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.600172,YouTube:/commentThreads,Dier out!!!,1,0
1,1227,1,UgzJkqdnK2SnBRmCaht4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.600172,YouTube:/commentThreads,😔Groundhog Day since 2008🐓,0,0
1,1228,1,Ugx5BFW2zFPZJANzsBl4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.600172,YouTube:/commentThreads,commentator knew 1:40 ...,0,0
1,1229,1,UgwU5KndtgcC3oW_tpV4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.600172,YouTube:/commentThreads,오 드디어 토트넘애 묠말,0,0
1,1230,1,Ugw5nyxxbDIUNL4lXGB4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.600172,YouTube:/commentThreads,이걸로 이젠 확실히 케인은 떠나겠지.. 토트넘은 재능있는 수비수와 미들필더를 영입하는거에 집중해야한다. 쏜이라도 팔아서~,0,0
1,1231,1,Ugy5OAPRIzDrcFqTW_d4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.600172,YouTube:/commentThreads,Congratulations to Richarlison for his premier league debut goal!,4,0
1,1232,1,UgwejRgIThhOY2i0cEN4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.600172,YouTube:/commentThreads,"last goall; dier's response was too slow like a 🐢, and gave up too early",0,0
1,1233,1,Ugx9vBTPt2uUi6ghMOp4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.600172,YouTube:/commentThreads,Dier get out 🙏🏻,1,0
1,1234,1,Ugz6m4VxiCsug_MK95l4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.600172,YouTube:/commentThreads,"Dear Sony 케인의 인터뷰를 보았어요 고통이 클것이라 생각이 듭니다 그리고... 소니도 그럴것이라 생각이 듭니다  책임감이 강한 사람일수록 그 고통이 크게 느껴지고 외로운 것이기에...   소니의 마음이 지금 그렇게 힘드실것 같아서요 공허함과 실망이 클때 절대적으로 신뢰할수 있는 친구에게 그 감정을 털어놓듯이 하나님께 표현해보세요 똑같은 말이라도 반복적으로  얘기해보세요 수백번이라도 얘기해보세요 "" 나 너무 힘들다고... ""  마음에 해결책이 떠오르거나, 아니면 사실을 인정하면서도 평화로 가득찰때까지요  저녁때 기도해드릴께요 (한국팬들은 소니가 너무 훌륭한 경기를 했다고 난리가 났어요 경기도 너무 재미있었다고 댓글창을 도배할 정도예요 하지만 소니는 전혀 다른 감정이실 것 같아요  케인에게도 전해 주세요 경기때 그의 눈빛에서 고통과 공허를 보았거든요 ... 두분을 위해 오늘 저녁때  기도할께요 우리가 소니를 얼마나 자랑스러워하는지 기억해 주시길 부탁드려요  소니는 리버풀전에서 정말 대단했어요  )",0,0
1,1235,1,UgzSWDxXwrw1Zg6JOop4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.600172,YouTube:/commentThreads,토트넘은 수비가  문제  눈뜨고보기힘들정도다,1,0
1,1236,1,UgzImZDfrM-DPNqdv8J4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.600172,YouTube:/commentThreads,"Poor Dier. Second goal shows how slow he is. Third goal, he have to cut off the ball not player.",2,0
1,1237,1,UgyJGu8dzXVofLbw4cB4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.600172,YouTube:/commentThreads,Spurs tolol bats,0,0
1,1238,1,Ugxif_WdSoLEbYK2smt4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.600172,YouTube:/commentThreads,"Dier  must have a video of levy.  if not, he is levy's  spy. #LEVY OUT!  #DIER OUT!",1,0
1,1239,1,UgxbJApHnMWrx_X2V_94AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.600172,YouTube:/commentThreads,What a defence!! Spurs,7,0
1,1240,1,UgzMBnHHO85-Q7BmSPx4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.600172,YouTube:/commentThreads,토트넘 팬으로서 마음이 아프다 ...😢,0,0
1,1241,1,UgwuAaTZgeERAD2jAZx4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.600172,YouTube:/commentThreads,모우라 ㅄ,0,0
1,1242,1,Ugxjhqo3ccDBzovxB_J4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.600172,YouTube:/commentThreads,Seperti nya bek tidak ada Taji,0,0
1,1243,1,UgzOTvGbxNS9Pb56jqh4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:44.600172,YouTube:/commentThreads,Moura was the best... unfortunatly.. he was unlucky...,1,0
